URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://sefatuncer.github.io/stroke-dysphagia-fhir-ig/ValueSet/aspiration-risk-value-vs,0.1.0,draft,,AspirationRiskValueVS,Aspiration Event Qualifier,"Optional qualifier for the Aspiration Risk Flag: the observed aspiration event on which the risk determination was based (pulmonary aspiration; silent aspiration as a proposed temporary local code). Does NOT include the at-risk finding itself, which is carried in Observation.code.",,"SCT,Internal"
https://sefatuncer.github.io/stroke-dysphagia-fhir-ig/ValueSet/dysphagia-severity-type-vs,0.1.0,draft,,DysphagiaSeverityTypeVS,Dysphagia Severity / Oral-Intake Scale Type,"Overall dysphagia severity / functional oral-intake measures (DOSS + IDDSI Functional Diet Scale reused from SNOMED; FOIS, DIGEST as temporary local codes pending LOINC/SNOMED submission).",,"SCT,Internal"
https://sefatuncer.github.io/stroke-dysphagia-fhir-ig/ValueSet/iddsi-fluid-levels,0.1.0,draft,,IDDSIFluidLevels,IDDSI Drink/Fluid Consistency Levels (SNOMED CT),"IDDSI drink-axis consistency levels 0–4 (SNOMED CT-embedded IDDSI concepts), for NutritionOrder.oralDiet.fluidConsistencyType. Level 3 is the transitional Moderately Thick concept shared with the food axis.",,"SCT"
https://sefatuncer.github.io/stroke-dysphagia-fhir-ig/ValueSet/iddsi-food-levels,0.1.0,draft,,IDDSIFoodLevels,IDDSI Food Texture Levels (SNOMED CT),"IDDSI food-axis texture levels 4–7 (SNOMED CT-embedded IDDSI concepts), for NutritionOrder.oralDiet.texture.modifier.",,"SCT"
https://sefatuncer.github.io/stroke-dysphagia-fhir-ig/ValueSet/instrumental-swallow-type-vs,0.1.0,draft,,InstrumentalSwallowTypeVS,Instrumental Swallow Assessment Type,"Instrumental swallowing assessments (VFSS/FEES) and associated graded scales (PAS, Yale residue) — SNOMED/LOINC where coded, temporary local codes otherwise.",,"SCT,Internal,LOINC"
https://sefatuncer.github.io/stroke-dysphagia-fhir-ig/ValueSet/swallow-screening-type-vs,0.1.0,draft,,SwallowScreeningTypeVS,Swallowing Screening Type,"Bedside swallowing screening instruments (GUSS + Yale Swallow Protocol/3-oz reused from SNOMED; EAT-10 / TOR-BSST as temporary local codes pending LOINC/SNOMED submission).",,"SCT,Internal"
